6RYNWF	https://www.tfcstats.com/pickup/fun-stuff-monkey-lg-oct-25-2025
6SCZZN	https://www.tfcstats.com/pickup/fun-stuff-central-cranked-dec-13-2025-1
6T4SGY	https://www.tfcstats.com/pickup/fun-stuff-east-raiden9-feb-20-2026
6T94J4	https://www.tfcstats.com/pickup/fun-stuff-central-stormz3-b2-nov-24-2025
6TTFEQ	https://www.tfcstats.com/pickup/fun-stuff-raiden9-nov-2-2025
6UN9QA	https://www.tfcstats.com/pickup/fun-stuff-central-schtop-dec-15-2025
6V6YCB	https://www.tfcstats.com/pickup/fun-stuff-central-monkey-lg-dec-27-2025
6VG5SN	https://www.tfcstats.com/pickup/fun-stuff-central-phantom-lg-jan-30-2026
6VJMPG	https://www.tfcstats.com/pickup/fun-stuff-central-openfire-lowgrens-apr-7-2026
6VKQHZ	https://www.tfcstats.com/pickup/fun-stuff-central-openfire-lowgrens-feb-4-2026
6VVS9M	https://www.tfcstats.com/pickup/fun-stuff-east-raiden9-feb-27-2026
6W4HYK	https://www.tfcstats.com/pickup/fun-stuff-central-schtop-jan-22-2026
6WP6CU	https://www.tfcstats.com/pickup/fun-stuff-round-1-score-40-shutdown2-lg2-oct-14-2025
6WQG4P	https://www.tfcstats.com/pickup/fun-stuff-central-raiden9-jan-11-2026-1
